epub_Date,Journal,xml_file_name,article_title,Prism,ImageJ,Matlab,Fiji,R
19-8-2020,Cell,PMC7437499.nxml,Loss of Bcl-6-Expressing T Follicular Helper Cells and Germinal Centers in COVID-19,2,0,0,0,0
19-8-2020,Cell,PMC7437499.nxml,Loss of Bcl-6-Expressing T Follicular Helper Cells and Germinal Centers in COVID-19,2,0,0,0,0
13-5-2020,Cell_Biochem_Funct,PMC7496734.nxml,A‐kinase‐interacting protein 1 promotes EMT and metastasis via PI3K/Akt/IKKβ pathway in cervical cancer,0,1,0,0,0
13-5-2020,Cell_Biochem_Funct,PMC7496734.nxml,A‐kinase‐interacting protein 1 promotes EMT and metastasis via PI3K/Akt/IKKβ pathway in cervical cancer,0,1,0,0,0
13-5-2020,Cell_Biochem_Funct,PMC7496734.nxml,A‐kinase‐interacting protein 1 promotes EMT and metastasis via PI3K/Akt/IKKβ pathway in cervical cancer,0,1,0,0,0
13-5-2020,Cell_Biochem_Funct,PMC7496734.nxml,A‐kinase‐interacting protein 1 promotes EMT and metastasis via PI3K/Akt/IKKβ pathway in cervical cancer,0,1,0,0,0
13-5-2020,Cell_Biochem_Funct,PMC7496734.nxml,A‐kinase‐interacting protein 1 promotes EMT and metastasis via PI3K/Akt/IKKβ pathway in cervical cancer,0,1,0,0,0
13-5-2020,Cell_Biochem_Funct,PMC7496734.nxml,A‐kinase‐interacting protein 1 promotes EMT and metastasis via PI3K/Akt/IKKβ pathway in cervical cancer,0,1,0,0,0
13-5-2020,Cell_Biochem_Funct,PMC7496734.nxml,A‐kinase‐interacting protein 1 promotes EMT and metastasis via PI3K/Akt/IKKβ pathway in cervical cancer,0,1,0,0,0
13-5-2020,Cell_Biochem_Funct,PMC7496734.nxml,A‐kinase‐interacting protein 1 promotes EMT and metastasis via PI3K/Akt/IKKβ pathway in cervical cancer,0,1,0,0,0
13-5-2020,Cell_Biochem_Funct,PMC7496734.nxml,A‐kinase‐interacting protein 1 promotes EMT and metastasis via PI3K/Akt/IKKβ pathway in cervical cancer,0,1,0,0,0
13-5-2020,Cell_Biochem_Funct,PMC7496734.nxml,A‐kinase‐interacting protein 1 promotes EMT and metastasis via PI3K/Akt/IKKβ pathway in cervical cancer,0,1,0,0,0
13-5-2020,Cell_Biochem_Funct,PMC7496734.nxml,A‐kinase‐interacting protein 1 promotes EMT and metastasis via PI3K/Akt/IKKβ pathway in cervical cancer,0,1,0,0,0
15-6-2020,Cell_Host_Microbe,PMC7295478.nxml,BCG Vaccination in Humans Elicits Trained Immunity via the Hematopoietic Progenitor Compartment,0,0,0,0,1
15-6-2020,Cell_Host_Microbe,PMC7295478.nxml,BCG Vaccination in Humans Elicits Trained Immunity via the Hematopoietic Progenitor Compartment,0,0,0,0,1
18-2-2020,Cell_Death_Discov,PMC7028721.nxml,Delivery of phosphatidylethanolamine blunts stress in hepatoma cells exposed to elevated palmitate by targeting the endoplasmic reticulum,1,0,0,0,0
2-8-2019,Cell_Death_Differ,PMC7206026.nxml,"Increasing Ca2+ in photoreceptor mitochondria alters metabolites, accelerates photoresponse recovery, and reveals adaptations to mitochondrial stress",0,0,0,1,0
3-5-2019,Cell_Commun_Signal,PMC6500006.nxml,Zika virus: mapping and reprogramming the entry,0,0,0,1,0
12-9-2019,Cell_Death_Dis,PMC6742667.nxml,Effect of early-stage autophagy inhibition in BRAFV600E autophagy-dependent brain tumor cells,1,1,0,0,0
30-7-2020,Cell_Death_Dis,PMC7393127.nxml,Alpha-lipoic acid protects against pressure overload-induced heart failure via ALDH2-dependent Nrf1-FUNDC1 signaling,1,1,0,0,0
4-11-2019,Cell_Death_Dis,PMC6828685.nxml,"Inhibition of microRNA-711 limits angiopoietin-1 and Akt changes, tissue damage, and motor dysfunction after contusive spinal cord injury in mice",0,1,0,0,0
22-1-2020,Cell_Death_Dis,PMC6976596.nxml,Blockade of IL-6 signaling prevents paclitaxel-induced neuropathy in C57Bl/6 mice,1,0,0,0,0
16-7-2020,Cell_Death_Dis,PMC7366693.nxml,The integrated stress response induces R-loops and hinders replication fork progression,1,0,0,1,0
11-4-2019,Cell_Death_Dis,PMC6459845.nxml,"Neonatal infection leads to increased susceptibility to Aβ oligomer-induced brain inflammation, synapse loss and cognitive impairment in mice",0,1,0,0,0
20-10-2020,Cell_Rep_Med,PMC7659589.nxml,CD103+CD8+ TRM Cells Accumulate in Tumors of Anti-PD-1-Responder Lung Cancer Patients and Are Tumor-Reactive Lymphocytes Enriched with Tc17,2,0,0,0,2
22-9-2020,Cell_Rep_Med,PMC7508015.nxml,Oral SARS-CoV-2 Inoculation Establishes Subclinical Respiratory Infection with Virus Shedding in Golden Syrian Hamsters,2,0,0,0,0
25-8-2020,Cell_Rep_Med,PMC7659587.nxml,Malignant Transformation Involving CXXC4 Mutations Identified in a Leukemic Progression Model of Severe Congenital Neutropenia,2,0,0,0,2
21-7-2020,Cell_Rep_Med,PMC7644053.nxml,Single-Cell Analyses Identify Dysfunctional CD16+ CD8 T Cells in Smokers,2,0,0,0,0
21-4-2020,Cell_Rep_Med,PMC7659505.nxml,GLP-1 Receptor Agonist Treatment in Morbid Obesity and Type 2 Diabetes Due to Pathogenic Homozygous Melanocortin-4 Receptor Mutation: A Case Report,2,0,0,0,0
19-5-2020,Cell_Rep_Med,PMC7659601.nxml,Vascular Risk Reduction in Obesity through Reduced Granulocyte Burden and Improved Angiogenic Monocyte Content following Bariatric Surgery,2,0,0,0,0
19-5-2020,Cell_Rep_Med,PMC7659601.nxml,Vascular Risk Reduction in Obesity through Reduced Granulocyte Burden and Improved Angiogenic Monocyte Content following Bariatric Surgery,2,0,0,0,0
19-5-2020,Cell_Rep_Med,PMC7659601.nxml,Vascular Risk Reduction in Obesity through Reduced Granulocyte Burden and Improved Angiogenic Monocyte Content following Bariatric Surgery,2,0,0,0,0
19-5-2020,Cell_Rep_Med,PMC7659601.nxml,Vascular Risk Reduction in Obesity through Reduced Granulocyte Burden and Improved Angiogenic Monocyte Content following Bariatric Surgery,2,0,0,0,0
19-5-2020,Cell_Rep_Med,PMC7659601.nxml,Vascular Risk Reduction in Obesity through Reduced Granulocyte Burden and Improved Angiogenic Monocyte Content following Bariatric Surgery,2,0,0,0,0
21-9-2020,Cell_Stem_Cell,PMC7505550.nxml,Human Pluripotent Stem Cell-Derived Neural Cells and Brain Organoids Reveal SARS-CoV-2 Neurotropism Predominates in Choroid Plexus Epithelium,2,2,0,0,2
21-9-2020,Cell_Stem_Cell,PMC7505550.nxml,Human Pluripotent Stem Cell-Derived Neural Cells and Brain Organoids Reveal SARS-CoV-2 Neurotropism Predominates in Choroid Plexus Epithelium,2,2,0,0,2
21-9-2020,Cell_Stem_Cell,PMC7505550.nxml,Human Pluripotent Stem Cell-Derived Neural Cells and Brain Organoids Reveal SARS-CoV-2 Neurotropism Predominates in Choroid Plexus Epithelium,2,2,0,0,2
21-9-2020,Cell_Stem_Cell,PMC7505550.nxml,Human Pluripotent Stem Cell-Derived Neural Cells and Brain Organoids Reveal SARS-CoV-2 Neurotropism Predominates in Choroid Plexus Epithelium,2,2,0,0,2
21-9-2020,Cell_Stem_Cell,PMC7505550.nxml,Human Pluripotent Stem Cell-Derived Neural Cells and Brain Organoids Reveal SARS-CoV-2 Neurotropism Predominates in Choroid Plexus Epithelium,2,2,0,0,2
21-9-2020,Cell_Stem_Cell,PMC7505550.nxml,Human Pluripotent Stem Cell-Derived Neural Cells and Brain Organoids Reveal SARS-CoV-2 Neurotropism Predominates in Choroid Plexus Epithelium,2,2,0,0,2
21-9-2020,Cell_Stem_Cell,PMC7505550.nxml,Human Pluripotent Stem Cell-Derived Neural Cells and Brain Organoids Reveal SARS-CoV-2 Neurotropism Predominates in Choroid Plexus Epithelium,2,2,0,0,2
21-9-2020,Cell_Stem_Cell,PMC7505550.nxml,Human Pluripotent Stem Cell-Derived Neural Cells and Brain Organoids Reveal SARS-CoV-2 Neurotropism Predominates in Choroid Plexus Epithelium,2,2,0,0,2
10-12-2019,Cell_Rep,PMC6915326.nxml,On-Site Ribosome Remodeling by Locally Synthesized Ribosomal Proteins in Axons,2,0,2,2,2
12-5-2020,Cell_Rep,PMC7225754.nxml,Platelets Fuel the Inflammasome Activation of Innate Immune Cells,2,0,0,0,0
23-6-2020,Cell_Rep,PMC7326292.nxml,Fibroblast-Derived STC-1 Modulates Tumor-Associated Macrophages and Lung Adenocarcinoma Development,0,2,0,0,0
30-6-2020,Cell_Rep,PMC7326465.nxml,Atrx Deletion in Neurons Leads to Sexually Dimorphic Dysregulation of miR-137 and Spatial Learning and Memory Deficits,2,0,0,2,0
05-11-2019,Cell_Rep,PMC6859486.nxml,MitoRibo-Tag Mice Provide a Tool for In Vivo Studies of Mitoribosome Composition,2,0,0,0,2
05-11-2019,Cell_Rep,PMC6859486.nxml,MitoRibo-Tag Mice Provide a Tool for In Vivo Studies of Mitoribosome Composition,2,0,0,0,2
14-1-2020,Cell_Rep,PMC6963783.nxml,Cancer-Specific Loss of p53 Leads to a Modulation of Myeloid and T Cell Responses,2,0,0,0,0
11-12-2018,Cell_Rep,PMC6302549.nxml,Importin α5 Regulates Anxiety through MeCP2 and Sphingosine Kinase 1,2,0,0,2,0
11-12-2018,Cell_Rep,PMC6302549.nxml,Importin α5 Regulates Anxiety through MeCP2 and Sphingosine Kinase 1,2,0,0,2,0
22-9-2020,Cell_Rep,PMC7508173.nxml,Tumor-Promoting Ly-6G+ SiglecFhigh Cells Are Mature and Long-Lived Neutrophils,2,0,0,0,0
22-9-2020,Cell_Rep,PMC7508173.nxml,Tumor-Promoting Ly-6G+ SiglecFhigh Cells Are Mature and Long-Lived Neutrophils,2,0,0,0,0
22-9-2020,Cell_Rep,PMC7508173.nxml,Tumor-Promoting Ly-6G+ SiglecFhigh Cells Are Mature and Long-Lived Neutrophils,2,0,0,0,0
22-9-2020,Cell_Rep,PMC7508173.nxml,Tumor-Promoting Ly-6G+ SiglecFhigh Cells Are Mature and Long-Lived Neutrophils,2,0,0,0,0
22-9-2020,Cell_Rep,PMC7508173.nxml,Tumor-Promoting Ly-6G+ SiglecFhigh Cells Are Mature and Long-Lived Neutrophils,2,0,0,0,0
22-9-2020,Cell_Rep,PMC7508173.nxml,Tumor-Promoting Ly-6G+ SiglecFhigh Cells Are Mature and Long-Lived Neutrophils,2,0,0,0,0
22-9-2020,Cell_Rep,PMC7508173.nxml,Tumor-Promoting Ly-6G+ SiglecFhigh Cells Are Mature and Long-Lived Neutrophils,2,0,0,0,0
04-2-2019,Cell_Rep,PMC7003064.nxml,Inverse Data-Driven Modeling and Multiomics Analysis Reveals Phgdh as a Metabolic Checkpoint of Macrophage Polarization and Proliferation,2,0,2,0,0
04-2-2019,Cell_Rep,PMC7003064.nxml,Inverse Data-Driven Modeling and Multiomics Analysis Reveals Phgdh as a Metabolic Checkpoint of Macrophage Polarization and Proliferation,2,0,2,0,0
04-2-2019,Cell_Rep,PMC7003064.nxml,Inverse Data-Driven Modeling and Multiomics Analysis Reveals Phgdh as a Metabolic Checkpoint of Macrophage Polarization and Proliferation,2,0,2,0,0
03-12-2019,Cell_Rep,PMC6900217.nxml,Muscarinic Modulation of Antennal Lobe GABAergic Local Neurons Shapes Odor Coding and Behavior,0,0,0,2,0
03-12-2019,Cell_Rep,PMC6900217.nxml,Muscarinic Modulation of Antennal Lobe GABAergic Local Neurons Shapes Odor Coding and Behavior,0,0,0,2,0
03-12-2019,Cell_Rep,PMC6900217.nxml,Muscarinic Modulation of Antennal Lobe GABAergic Local Neurons Shapes Odor Coding and Behavior,0,0,0,2,0
16-1-2020,Cell_Rep,PMC7293422.nxml,Integrin αvβ5 Internalizes Zika Virus during Neural Stem Cells Infection and Provides a Promising Target for Antiviral Therapy,1,1,0,0,0
16-1-2020,Cell_Rep,PMC7293422.nxml,Integrin αvβ5 Internalizes Zika Virus during Neural Stem Cells Infection and Provides a Promising Target for Antiviral Therapy,1,1,0,0,0
16-1-2020,Cell_Rep,PMC7293422.nxml,Integrin αvβ5 Internalizes Zika Virus during Neural Stem Cells Infection and Provides a Promising Target for Antiviral Therapy,1,1,0,0,0
16-1-2020,Cell_Rep,PMC7293422.nxml,Integrin αvβ5 Internalizes Zika Virus during Neural Stem Cells Infection and Provides a Promising Target for Antiviral Therapy,1,1,0,0,0
16-1-2020,Cell_Rep,PMC7293422.nxml,Integrin αvβ5 Internalizes Zika Virus during Neural Stem Cells Infection and Provides a Promising Target for Antiviral Therapy,1,1,0,0,0
02-1-2019,Cell_Rep,PMC6316190.nxml,High-Frequency Microdomain Ca2+ Transients and Waves during Early Myelin Internode Remodeling,4,0,0,4,0
17-3-2020,Cell_Rep,PMC7090384.nxml,Ultrastructural Correlates of Presynaptic Functional Heterogeneity in Hippocampal Synapses,2,2,0,0,0
25-2-2020,Cell_Rep,PMC7043027.nxml,Entropic Bristles Tune the Seeding Efficiency of Prion-Nucleating Fragments,2,2,0,0,0
16-7-2019,Cell_Rep,PMC6656783.nxml,ABCE1 Controls Ribosome Recycling by an Asymmetric Dynamic Conformational Equilibrium,2,2,2,0,0
16-7-2019,Cell_Rep,PMC6656783.nxml,ABCE1 Controls Ribosome Recycling by an Asymmetric Dynamic Conformational Equilibrium,2,2,2,0,0
24-8-2018,Cell_Rep,PMC6113932.nxml,Nuclear Receptor Nur77 Limits the Macrophage Inflammatory Response through Transcriptional Reprogramming of Mitochondrial Metabolism,2,2,0,0,0
24-8-2018,Cell_Rep,PMC6113932.nxml,Nuclear Receptor Nur77 Limits the Macrophage Inflammatory Response through Transcriptional Reprogramming of Mitochondrial Metabolism,2,2,0,0,0
30-7-2019,Cell_Rep,PMC6685527.nxml,Wilms Tumor 1b Expression Defines a Pro-regenerative Macrophage Subtype and Is Required for Organ Regeneration in the Zebrafish,0,0,0,2,0
30-7-2019,Cell_Rep,PMC6685527.nxml,Wilms Tumor 1b Expression Defines a Pro-regenerative Macrophage Subtype and Is Required for Organ Regeneration in the Zebrafish,0,0,0,2,0
30-7-2019,Cell_Rep,PMC6685527.nxml,Wilms Tumor 1b Expression Defines a Pro-regenerative Macrophage Subtype and Is Required for Organ Regeneration in the Zebrafish,0,0,0,2,0
29-9-2020,Cell_Rep,PMC7527780.nxml,Coupling of Peptidoglycan Synthesis to Central Metabolism in Mycobacteria: Post-transcriptional Control of CwlM by Aconitase,0,1,0,0,0
29-9-2020,Cell_Rep,PMC7527780.nxml,Coupling of Peptidoglycan Synthesis to Central Metabolism in Mycobacteria: Post-transcriptional Control of CwlM by Aconitase,0,1,0,0,0
04-6-2019,Cell_Rep,PMC6581828.nxml,"Ets21c Governs Tissue Renewal, Stress Tolerance, and Aging in the Drosophila Intestine",2,0,0,2,0
04-6-2019,Cell_Rep,PMC6581828.nxml,"Ets21c Governs Tissue Renewal, Stress Tolerance, and Aging in the Drosophila Intestine",2,0,0,2,0
04-6-2019,Cell_Rep,PMC6581828.nxml,"Ets21c Governs Tissue Renewal, Stress Tolerance, and Aging in the Drosophila Intestine",2,0,0,2,0
04-6-2019,Cell_Rep,PMC6581828.nxml,"Ets21c Governs Tissue Renewal, Stress Tolerance, and Aging in the Drosophila Intestine",2,0,0,2,0
30-4-2019,Cell_Rep,PMC6506686.nxml,Comprehensive Genetic Characterization of Mitochondrial Ca2+ Uniporter Components Reveals Their Different Physiological Requirements In Vivo,4,0,0,2,0
30-4-2019,Cell_Rep,PMC6506686.nxml,Comprehensive Genetic Characterization of Mitochondrial Ca2+ Uniporter Components Reveals Their Different Physiological Requirements In Vivo,4,0,0,2,0
07-4-2020,Cell_Rep,PMC7166082.nxml,Genome-wide Screens Implicate Loss of Cullin Ring Ligase 3 in Persistent Proliferation and Genome Instability in TP53-Deficient Cells,0,0,0,2,2
07-4-2020,Cell_Rep,PMC7166082.nxml,Genome-wide Screens Implicate Loss of Cullin Ring Ligase 3 in Persistent Proliferation and Genome Instability in TP53-Deficient Cells,0,0,0,2,2
07-4-2020,Cell_Rep,PMC7166082.nxml,Genome-wide Screens Implicate Loss of Cullin Ring Ligase 3 in Persistent Proliferation and Genome Instability in TP53-Deficient Cells,0,0,0,2,2
07-4-2020,Cell_Rep,PMC7166082.nxml,Genome-wide Screens Implicate Loss of Cullin Ring Ligase 3 in Persistent Proliferation and Genome Instability in TP53-Deficient Cells,0,0,0,2,2
25-6-2019,Cell_Rep,PMC6613043.nxml,Spiny and Non-spiny Parvalbumin-Positive Hippocampal Interneurons Show Different Plastic Properties,2,0,2,0,0
25-6-2019,Cell_Rep,PMC6613043.nxml,Spiny and Non-spiny Parvalbumin-Positive Hippocampal Interneurons Show Different Plastic Properties,2,0,2,0,0
23-4-2019,Cell_Rep,PMC6486480.nxml,PAD2-Mediated Citrullination Contributes to Efficient Oligodendrocyte Differentiation and Myelination,2,0,0,2,0
23-4-2019,Cell_Rep,PMC6486480.nxml,PAD2-Mediated Citrullination Contributes to Efficient Oligodendrocyte Differentiation and Myelination,2,0,0,2,0
23-4-2019,Cell_Rep,PMC6486480.nxml,PAD2-Mediated Citrullination Contributes to Efficient Oligodendrocyte Differentiation and Myelination,2,0,0,2,0
23-4-2019,Cell_Rep,PMC6486480.nxml,PAD2-Mediated Citrullination Contributes to Efficient Oligodendrocyte Differentiation and Myelination,2,0,0,2,0
23-4-2019,Cell_Rep,PMC6486480.nxml,PAD2-Mediated Citrullination Contributes to Efficient Oligodendrocyte Differentiation and Myelination,2,0,0,2,0
28-1-2020,Cell_Rep,PMC6996002.nxml,Chronic Viral Infection Promotes Efficient Germinal Center B Cell Responses,2,0,0,0,0
28-1-2020,Cell_Rep,PMC6996002.nxml,Chronic Viral Infection Promotes Efficient Germinal Center B Cell Responses,2,0,0,0,0
28-1-2020,Cell_Rep,PMC6996002.nxml,Chronic Viral Infection Promotes Efficient Germinal Center B Cell Responses,2,0,0,0,0
09-10-2018,Cell_Rep,PMC6198289.nxml,Estradiol Regulates Energy Balance by Ameliorating Hypothalamic Ceramide-Induced ER Stress,2,2,0,0,0
21-1-2020,Cell_Rep,PMC6988113.nxml,Human Liver Memory CD8+ T Cells Use Autophagy for Tissue Residence,2,0,0,0,2
16-7-2019,Cell_Rep,PMC6656694.nxml,Comprehensive Immune Monitoring of Clinical Trials to Advance Human Immunotherapy,0,0,0,0,2
16-7-2019,Cell_Rep,PMC6656694.nxml,Comprehensive Immune Monitoring of Clinical Trials to Advance Human Immunotherapy,0,0,0,0,2
28-4-2020,Cell_Rep,PMC7196886.nxml,HIV-1 Envelope and MPER Antibody Structures in Lipid Assemblies,2,0,0,0,0
28-4-2020,Cell_Rep,PMC7196886.nxml,HIV-1 Envelope and MPER Antibody Structures in Lipid Assemblies,2,0,0,0,0
21-4-2020,Cell_Rep,PMC7184679.nxml,The Set7 Lysine Methyltransferase Regulates Plasticity in Oxidative Phosphorylation Necessary for Trained Immunity Induced by β-Glucan,0,0,0,0,2
21-4-2020,Cell_Rep,PMC7184679.nxml,The Set7 Lysine Methyltransferase Regulates Plasticity in Oxidative Phosphorylation Necessary for Trained Immunity Induced by β-Glucan,0,0,0,0,2
21-4-2020,Cell_Rep,PMC7184679.nxml,The Set7 Lysine Methyltransferase Regulates Plasticity in Oxidative Phosphorylation Necessary for Trained Immunity Induced by β-Glucan,0,0,0,0,2
21-4-2020,Cell_Rep,PMC7184679.nxml,The Set7 Lysine Methyltransferase Regulates Plasticity in Oxidative Phosphorylation Necessary for Trained Immunity Induced by β-Glucan,0,0,0,0,2
21-4-2020,Cell_Rep,PMC7184679.nxml,The Set7 Lysine Methyltransferase Regulates Plasticity in Oxidative Phosphorylation Necessary for Trained Immunity Induced by β-Glucan,0,0,0,0,2
17-9-2019,Cell_Rep,PMC6859500.nxml,The TGFB2-AS1 lncRNA Regulates TGF-β Signaling by Modulating Corepressor Activity,0,2,0,0,2
